-22,58,463,0.4
11,55,624,4.0
-117,52,503,4.0
-77,49,742,4.0
-124,23,727,0.5
-190,56,1112,4.0
-179,57,1229,4.0
118,70,1229,0.4
-106,70,311,0.4
-192,32,452,4.0
255,37,667,4.0
-117,30,711,0.5
85,55,326,4.0
-164,44,687,0.4
71,55,624,4.0
-15,61,463,0.5
-23,47,349,4.0
297,52,633,4.0
-16,57,1229,4.0
16,57,1229,4.0
-147,33,472,4.0
-156,95,340,0.5
-74,52,505,4.0
-104,55,629,0.5
-14,39,473,4.0
-16,53,476,0.4
-21,39,672,4.0
-142,41,683,4.0
-155,83,341,0.5
53,55,328,4.0
-194,63,782,4.0
-16,39,521,4.0
-25,47,417,4.0
-190,56,1096,4.0
-106,70,307,4.0
-117,49,674,4.0
-188,56,1064,4.0
-196,63,798,4.0
-124,38,687,4.0
-14,39,619,4.0
295,52,629,4.0
3,55,619,0.5
-147,34,675,4.0
-47,52,503,4.0
-98,42,672,4.0
290,47,667,0.4
-188,56,1048,4.0
-196,63,790,4.0
119,70,1229,0.4
-100,57,1231,4.0
100,57,1231,0.4
-18,48,632,4.0
-190,56,1080,4.0
15,39,562,4.0
-159,57,1231,4.0
28,55,624,4.0
-124,38,679,4.0
-16,39,513,4.0
-25,47,413,4.0
-194,63,774,4.0
295,52,621,4.0
-80,50,655,0.4
112,42,342,0.4
-195,52,679,0.4
-24,56,465,0.4
213,37,669,4.0
-122,42,702,0.4
-14,39,611,4.0
-5,55,326,4.0
5,55,326,4.0
-161,51,518,4.0
109,32,622,4.0
-120,42,670,4.0
-96,49,684,4.0
-157,28,428,0.5
110,32,394,4.0
112,32,410,4.0
-195,65,692,0.4
-187,41,510,0.5
-138,49,745,4.0
-163,41,662,4.0
-5,48,627,4.0
-223,49,347,0.4
15,39,554,4.0
-146,29,436,0.5
-124,38,671,4.0
-14,39,603,4.0
-188,56,1217,1.0
170,37,667,4.0
259,37,669,4.0
129,37,689,4.0
-83,55,631,4.0
-157,42,672,4.0
-21,49,705,4.0
112,32,406,4.0
-111,57,1229,4.0
-188,60,906,0.4
-118,52,503,4.0
-67,41,480,4.0
109,32,614,4.0
35,55,622,4.0
-96,49,676,0.5
-139,42,705,4.0
110,32,390,4.0
297,52,625,4.0
86,55,326,4.0
-168,35,535,0.5
-14,39,469,4.0
-106,72,332,4.0
-158,42,684,0.5
-78,49,742,4.0
-194,32,452,4.0
258,37,667,4.0
-23,47,345,4.0
-118,30,711,4.0
-106,65,337,4.0
-14,39,643,4.0
-204,63,709,0.5
91,55,622,4.0
295,52,653,4.0
-179,33,543,0.5
-207,37,490,4.0
-96,93,305,0.4
112,32,426,4.0
-157,51,518,4.0
-10,49,703,4.0
-31,49,685,4.0
-155,57,1231,4.0
110,32,410,4.0
297,52,665,4.0
-188,60,946,0.4
-120,33,534,4.0
110,42,342,0.4
-184,63,726,4.0
209,37,669,4.0
-159,36,557,0.5
-174,42,675,4.0
-14,39,489,4.0
-155,88,339,0.4
-118,42,670,4.0
-23,47,365,4.0
-205,63,721,4.0
-153,42,672,4.0
297,52,657,4.0
110,32,406,4.0
-134,49,745,4.0
-186,66,319,0.5
-159,41,662,4.0
-31,49,677,4.0
-10,49,695,4.0
-81,55,631,4.0
-155,76,338,0.4
-184,63,718,4.0
-135,42,705,0.5
34,55,622,4.0
-23,47,361,4.0
-205,63,713,4.0
-109,57,1229,4.0
166,37,667,4.0
-4,74,728,0.5
-84,45,638,0.4
-190,32,452,0.5
253,37,667,4.0
-190,56,1144,4.0
-14,57,472,0.4
-14,39,485,4.0
-197,78,362,0.4
-116,52,503,4.0
-65,41,480,0.4
-154,39,687,4.0
112,32,517,4.0
-177,57,1229,4.0
-127,37,701,0.4
-16,39,545,4.0
-25,47,429,4.0
-194,63,806,4.0
-20,60,465,0.4
-98,57,1231,4.0
98,57,1231,0.4
-16,40,603,0.4
84,55,326,4.0
-123,23,727,4.0
-9,50,625,0.4
-22,55,618,4.0
-76,49,742,4.0
-195,64,691,0.4
-188,56,1112,4.0
-196,63,822,4.0
-46,39,472,4.0
-14,39,481,4.0
70,55,624,4.0
-154,39,679,4.0
-54,49,745,4.0
-103,55,629,4.0
-37,42,672,4.0
-205,63,705,0.4
-23,47,357,4.0
-34,47,327,0.4
-45,39,456,0.5
-73,52,505,4.0
-188,56,1096,4.0
-196,63,814,4.0
-17,64,627,4.0
-190,56,1128,4.0
-43,57,1229,4.0
43,57,1229,4.0
-136,51,515,0.4
-116,49,674,4.0
-16,39,537,4.0
-25,47,425,4.0
-194,63,798,4.0
-140,41,683,4.0
295,52,645,4.0
123,70,1236,0.4
-96,76,322,0.4
112,32,422,4.0
4,55,624,0.5
-14,39,635,4.0
-97,42,672,4.0
-209,37,490,0.5
-194,63,790,4.0
-16,39,529,4.0
-25,47,421,4.0
3,55,627,0.5
295,52,637,4.0
-188,56,1080,4.0
-99,57,1231,4.0
99,57,1231,0.4
-196,63,806,4.0
-48,42,670,4.0
-157,57,1231,4.0
284,41,669,0.4
92,55,622,4.0
-156,107,341,0.5
-117,24,731,0.5
-14,39,627,4.0
211,37,669,4.0
-10,49,687,4.0
-184,63,710,0.5
-3,74,731,0.5
109,32,638,4.0
-193,65,692,0.4
-159,51,518,4.0
112,32,418,4.0
-193,52,679,0.4
-119,42,670,4.0
-192,33,485,0.5
-167,65,313,4.0
-185,41,510,0.5
-96,49,700,4.0
-190,60,946,0.4
297,52,649,4.0
110,32,402,4.0
-147,71,336,0.4
-16,39,569,4.0
-25,47,441,4.0
-194,63,830,4.0
-44,39,456,0.5
112,53,331,0.4
-147,49,700,4.0
68,55,624,4.0
-45,39,472,0.5
-188,56,1160,4.0
-196,63,846,4.0
-53,49,745,4.0
-101,55,629,4.0
-161,35,716,4.0
-107,42,687,0.5
-14,39,667,4.0
-152,45,689,0.4
-114,49,674,4.0
-173,42,687,0.5
-136,41,683,4.0
-71,52,505,4.0
-105,42,655,4.0
-134,38,670,0.5
112,32,438,4.0
-95,42,672,4.0
-31,49,709,4.0
-42,57,1229,4.0
42,57,1229,4.0
-155,41,662,4.0
-130,49,745,4.0
-12,55,623,4.0
-79,55,631,4.0
-144,37,515,0.5
-146,49,696,0.5
-14,41,606,0.5
-138,29,436,0.5
110,32,422,4.0
-142,33,478,4.0
-202,63,709,4.0
90,55,622,4.0
-206,32,347,0.4
112,32,434,4.0
-205,37,490,4.0
-105,65,337,4.0
-155,51,518,4.0
110,32,418,4.0
-210,37,512,0.5
-153,57,1231,4.0
-31,49,701,4.0
-27,47,505,0.4
-184,63,742,0.5
-23,47,373,4.0
20,55,328,4.0
-157,36,557,4.0
207,37,669,4.0
-181,41,510,0.5
-36,42,672,4.0
-190,56,1192,4.0
-139,35,532,4.0
-33,47,327,0.4
-117,42,670,4.0
-14,39,497,4.0
-172,42,675,4.0
112,32,541,4.0
113,37,662,4.0
164,37,667,4.0
-7,39,504,4.0
7,39,504,4.0
-80,55,631,4.0
-210,37,508,0.5
110,32,414,4.0
-34,39,465,4.0
-151,42,672,4.0
-37,57,1231,4.0
37,57,1231,4.0
-14,39,493,4.0
112,32,533,4.0
-108,57,1229,4.0
-151,32,479,4.0
-22,39,463,4.0
-103,37,679,0.4
45,75,773,4.0
-115,52,503,4.0
-23,47,369,4.0
-205,63,729,4.0
-36,44,465,0.4
-174,42,683,4.0
251,37,667,4.0
-196,63,838,4.0
-188,56,1144,4.0
83,55,326,4.0
-122,23,727,0.5
-197,76,341,0.4
-190,56,1176,4.0
-96,44,473,0.4
-47,42,670,4.0
-14,39,659,4.0
-75,49,742,4.0
-16,39,561,4.0
-25,47,437,4.0
-193,64,691,0.4
-194,63,822,4.0
295,52,669,0.5
-175,57,1229,4.0
-97,57,1231,4.0
97,57,1231,0.4
-190,56,1160,4.0
-12,39,564,4.0
12,39,564,4.0
-102,55,629,4.0
-108,42,687,0.5
112,32,525,4.0
-154,39,695,4.0
69,55,624,4.0
-194,63,814,4.0
295,52,661,4.0
-115,49,674,4.0
-188,56,1128,4.0
-196,63,830,4.0
-72,52,505,4.0
-16,39,553,4.0
-25,47,433,4.0
-134,51,515,0.4
-55,58,467,0.4
-46,52,503,4.0
-96,42,672,4.0
-120,37,462,4.0
52,55,328,4.0
-138,41,683,4.0
-14,39,651,4.0
-31,49,693,4.0
-96,110,288,0.4
31,55,326,4.0
-157,41,662,4.0
-132,49,745,4.0
-184,63,734,4.0
-8,55,618,4.0
112,32,430,4.0
-188,56,1025,4.0
-57,73,375,4.0
-14,39,509,4.0
-3,55,328,4.0
3,55,328,4.0
-117,57,1229,4.0
54,70,775,0.5
-28,49,710,4.0
112,32,565,4.0
-190,56,1057,4.0
160,37,667,4.0
-194,63,854,4.0
-154,93,339,0.4
-16,39,593,4.0
-25,47,453,4.0
-184,32,452,0.5
247,37,667,4.0
-44,39,468,4.0
-60,63,354,4.0
-106,57,1231,4.0
-147,49,724,4.0
-147,32,479,0.5
110,32,533,4.0
-113,52,503,4.0
-196,63,870,4.0
-106,66,285,4.0
-73,49,742,4.0
110,62,1231,0.4
-113,30,711,0.5
-141,49,676,0.5
81,55,326,4.0
-31,49,733,4.0
-124,40,698,4.0
88,55,622,4.0
-190,56,955,0.4
-94,44,473,0.4
112,32,450,4.0
-171,57,1231,4.0
-46,42,670,4.0
-207,37,510,0.5
-70,52,505,4.0
-47,57,1229,4.0
47,57,1229,4.0
-164,32,763,0.5
-148,42,676,0.4
-100,55,629,4.0
-194,63,846,4.0
-16,39,585,4.0
-25,47,449,4.0
-60,63,350,4.0
-106,42,687,4.0
-10,67,626,0.5
-134,41,683,4.0
-171,42,687,4.0
51,55,328,4.0
-20,39,672,4.0
112,32,446,4.0
-113,49,674,4.0
-132,38,670,4.0
-142,33,486,4.0
110,32,430,4.0
-144,49,696,4.0
-136,29,436,4.0
-31,49,725,4.0
-45,52,503,4.0
-16,40,489,0.4
-94,42,672,4.0
-78,55,631,4.0
-23,47,385,4.0
-33,39,465,4.0
-9,39,566,4.0
9,39,566,4.0
-147,42,672,4.0
-153,41,662,4.0
-128,49,745,4.0
-205,59,706,0.4
27,55,624,4.0
112,32,442,4.0
-200,63,709,4.0
89,55,622,4.0
-195,64,908,0.4
-31,49,717,4.0
-110,23,728,0.5
-64,47,643,0.5
-155,36,557,4.0
205,37,669,4.0
110,32,426,4.0
-142,33,482,0.5
-153,51,518,4.0
-1,39,504,4.0
1,39,504,4.0
112,32,557,4.0
-190,56,1041,4.0
-116,42,670,4.0
-23,47,381,4.0
-179,41,510,0.5
-154,81,338,0.5
-14,39,505,4.0
-188,56,1192,4.0
-196,63,862,4.0
110,32,525,4.0
67,55,624,4.0
-57,73,371,4.0
-190,56,1224,0.4
-147,49,716,4.0
162,37,667,4.0
15,19,852,0.5
-14,39,501,0.5
112,32,549,4.0
-190,56,1025,4.0
-149,42,672,4.0
-33,52,625,0.5
-165,32,759,4.0
-20,49,705,4.0
-118,57,1229,4.0
117,69,1229,0.4
-23,47,377,4.0
-114,52,503,4.0
-147,49,708,4.0
-188,56,1176,4.0
-196,63,854,4.0
110,32,517,4.0
-105,36,669,0.4
-172,42,683,4.0
33,55,622,4.0
-139,35,540,0.5
-60,63,346,4.0
-44,39,460,4.0
82,55,326,4.0
-74,49,742,4.0
-7,57,1229,4.0
7,57,1229,4.0
-105,42,663,0.5
-105,39,666,0.4
249,37,667,4.0
-107,57,1231,4.0
-186,32,452,0.5
-16,39,577,4.0
-25,47,445,4.0
-194,63,838,4.0
-173,57,1231,4.0
-120,37,474,0.5
-17,48,632,4.0
-195,61,911,0.4
-23,47,397,4.0
-149,51,518,4.0
-131,35,693,4.0
-16,39,472,4.0
-216,42,347,0.4
-25,39,670,0.4
-57,73,387,4.0
-188,56,1073,4.0
-14,39,530,4.0
111,37,686,0.5
112,32,589,4.0
-190,56,1105,4.0
-151,36,557,0.5
-28,49,734,4.0
201,37,669,4.0
-161,37,518,0.5
-44,45,619,0.5
-16,39,617,4.0
-25,47,465,4.0
-194,63,878,0.4
-123,36,489,0.5
110,32,557,4.0
-114,42,670,4.0
-155,35,716,0.5
-104,42,687,0.5
-98,55,629,4.0
-195,68,702,0.4
-34,63,627,0.4
17,39,508,4.0
-193,41,660,4.0
-147,69,331,0.4
65,55,624,4.0
32,55,622,4.0
-103,36,669,0.4
-196,63,886,0.4
-16,39,609,4.0
-25,47,461,4.0
-194,63,870,4.0
-57,73,383,4.0
-188,56,1057,4.0
158,37,667,4.0
-54,45,456,0.4
-147,49,740,4.0
110,32,549,4.0
-105,57,1231,4.0
105,57,1231,0.4
-103,39,666,0.4
-182,32,452,0.5
245,37,667,4.0
-106,66,293,4.0
-112,30,711,4.0
-14,44,485,0.4
-112,52,503,4.0
-123,36,485,4.0
-195,41,668,0.4
112,32,458,4.0
-21,55,618,4.0
-139,49,676,4.0
-57,56,469,0.4
80,55,326,4.0
17,39,504,4.0
-72,49,742,4.0
-103,42,663,0.5
-159,36,621,0.5
87,55,622,4.0
-196,63,709,0.5
-188,56,955,0.4
110,32,442,4.0
-11,39,502,4.0
11,39,502,4.0
-144,49,720,4.0
-169,57,1231,4.0
-73,47,642,0.4
-199,37,490,4.0
-190,56,971,1.0
-103,42,655,4.0
-112,49,674,0.5
-130,38,670,4.0
-1,57,1229,4.0
1,57,1229,4.0
-16,64,627,4.0
-106,66,289,4.0
110,53,331,0.4
-69,52,505,4.0
-241,32,514,4.0
-190,56,963,1.0
-15,55,329,0.5
-154,105,340,0.4
112,32,454,4.0
-132,41,683,4.0
-169,42,687,4.0
-31,49,741,0.5
-142,49,696,4.0
-16,39,468,4.0
-41,57,1231,4.0
41,57,1231,4.0
-134,29,436,4.0
-38,42,463,0.4
-23,47,393,4.0
-93,42,672,4.0
110,32,438,4.0
-144,49,712,4.0
-155,74,341,0.5
112,32,581,4.0
-190,56,1089,4.0
-32,52,625,4.0
-28,49,726,4.0
-145,42,672,4.0
-116,57,1229,4.0
-172,51,521,0.4
-151,41,662,4.0
-127,49,745,4.0
-14,39,522,4.0
-77,55,631,4.0
111,37,678,4.0
-144,49,704,4.0
-151,51,518,4.0
-198,63,709,4.0
-15,55,325,0.5
-142,33,490,0.5
121,55,627,0.4
110,32,434,4.0
-153,36,557,4.0
203,37,669,4.0
-14,39,514,4.0
111,37,670,4.0
-28,49,718,4.0
112,32,573,4.0
-190,56,1073,4.0
-23,47,389,4.0
-115,42,670,4.0
-147,49,732,4.0
110,32,541,4.0
-188,56,1224,0.4
-196,63,878,0.4
-188,56,1041,4.0
-57,73,379,4.0
66,55,624,4.0
-195,41,660,0.5
-44,39,472,0.5
-6,48,625,0.5
-99,55,629,4.0
-52,49,745,4.0
-105,42,687,4.0
-35,42,672,4.0
-16,39,601,0.4
-25,47,457,4.0
-194,63,862,4.0
-32,47,327,0.4
110,32,454,4.0
-188,56,979,4.0
-128,41,683,0.4
112,40,344,0.4
-165,42,687,4.0
-190,56,995,4.0
-127,38,670,0.5
-109,33,475,4.0
-91,42,672,4.0
-23,47,409,4.0
-195,53,680,0.4
-40,57,1231,4.0
40,57,1231,4.0
-64,46,641,0.4
-14,39,554,4.0
-16,39,484,4.0
-188,56,1121,4.0
-147,41,662,4.0
-57,73,399,4.0
109,37,678,4.0
-199,74,360,0.5
-75,55,631,4.0
-54,45,472,0.4
-169,33,736,4.0
-138,49,696,4.0
112,32,613,0.5
-190,56,1153,4.0
288,45,667,0.4
-182,66,737,4.0
-125,49,745,4.0
154,37,667,4.0
-16,39,641,4.0
-25,47,477,4.0
-105,35,675,4.0
110,32,581,4.0
-141,42,672,4.0
-19,49,705,4.0
-114,57,1229,4.0
-57,73,395,4.0
-151,44,683,0.4
-188,56,1105,4.0
-26,47,505,0.4
-154,98,341,0.5
-156,79,341,0.5
-14,39,546,4.0
112,32,605,4.0
-190,56,1137,4.0
-147,51,518,4.0
-11,67,625,0.5
5,55,622,4.0
-57,71,366,0.4
19,55,328,4.0
-150,34,630,4.0
-16,39,633,4.0
-25,47,473,4.0
-17,57,1229,4.0
17,57,1229,4.0
-149,36,557,0.5
199,37,669,4.0
-159,37,518,4.0
109,37,670,4.0
-200,37,504,4.0
110,32,573,4.0
-44,38,459,4.0
-191,41,660,4.0
-113,42,670,4.0
-158,72,338,4.0
-34,42,672,4.0
112,32,470,4.0
-67,52,505,4.0
-96,96,302,0.4
64,55,624,4.0
-97,55,629,4.0
-153,35,716,0.5
-103,42,687,0.5
-57,65,460,0.4
-12,55,326,4.0
12,55,326,4.0
17,39,520,4.0
-193,68,702,0.4
-51,49,745,4.0
-111,52,503,4.0
-21,39,463,4.0
-193,41,668,0.4
-16,39,625,4.0
-25,47,469,4.0
-194,63,886,0.4
-4,39,502,4.0
4,39,502,4.0
-123,36,493,0.5
-111,30,711,0.5
17,39,512,4.0
-137,49,676,4.0
-175,66,317,4.0
79,55,326,4.0
-96,79,319,0.4
123,70,1229,0.4
-104,57,1231,4.0
104,57,1231,0.4
-180,32,452,0.5
243,37,667,4.0
-134,40,665,0.4
-190,56,987,4.0
-194,20,347,0.4
110,32,450,4.0
-45,42,670,4.0
-167,57,1231,4.0
-71,49,742,4.0
112,32,466,4.0
-33,52,681,4.0
-23,47,405,4.0
119,55,627,0.4
-144,49,736,4.0
-72,47,642,0.4
-188,56,971,1.0
-143,36,686,4.0
86,55,622,4.0
-16,39,480,4.0
-197,81,359,0.4
-128,38,670,4.0
-111,49,674,0.5
-190,56,979,4.0
-68,52,505,4.0
-13,52,625,4.0
-46,57,1229,4.0
46,57,1229,4.0
112,32,462,4.0
-44,52,503,4.0
-92,42,672,4.0
-16,39,476,4.0
-130,41,683,4.0
13,55,622,4.0
-167,42,687,4.0
50,55,328,4.0
-188,56,963,1.0
-239,32,514,0.5
110,32,446,4.0
-144,49,728,4.0
-184,66,737,0.5
-14,39,538,4.0
30,55,326,4.0
112,32,597,4.0
-190,56,1121,4.0
-126,49,745,4.0
-149,41,662,4.0
-28,49,742,4.0
-23,47,401,4.0
-140,49,696,4.0
-132,29,436,0.5
-115,57,1229,4.0
-170,51,521,0.4
110,32,565,4.0
-90,45,637,0.5
53,70,775,0.4
156,37,667,4.0
-76,55,631,4.0
-57,73,391,4.0
-32,39,465,4.0
-188,56,1089,4.0
-143,42,672,4.0
112,32,482,4.0
121,70,1229,0.4
-102,57,1231,4.0
102,57,1231,0.4
-92,35,660,0.5
-176,32,452,0.5
239,37,667,4.0
-47,55,627,0.5
17,39,544,4.0
-10,55,624,0.5
10,55,624,4.0
-109,52,503,4.0
-14,61,467,4.0
-188,56,1003,4.0
-196,63,757,0.4
110,32,466,4.0
-126,38,678,4.0
-186,12,347,0.4
153,37,679,4.0
-40,40,465,0.4
-190,56,1019,4.0
77,55,326,4.0
-156,84,339,0.4
-133,49,676,4.0
-69,49,742,4.0
-14,39,578,4.0
-36,52,632,0.4
-190,63,709,4.0
84,55,622,4.0
-16,39,496,4.0
-44,42,670,4.0
-134,52,506,0.4
15,39,529,4.0
-163,57,1231,4.0
-23,47,421,4.0
-57,73,411,4.0
110,32,605,4.0
-143,51,518,4.0
-190,56,1201,4.0
-6,57,1231,4.0
6,57,1231,4.0
-157,31,497,4.0
111,32,621,4.0
-188,56,1169,4.0
-19,39,672,4.0
-163,42,687,4.0
49,55,328,4.0
15,39,521,4.0
-23,47,417,4.0
-126,38,670,0.5
-189,15,347,0.4
-79,51,656,0.5
-16,39,492,4.0
153,37,671,4.0
111,32,613,0.5
-188,56,1153,4.0
-136,49,696,4.0
-57,73,407,4.0
-14,39,570,4.0
-131,34,675,0.5
-190,58,950,0.4
-43,52,503,4.0
-90,42,672,4.0
-193,53,680,0.4
-190,56,1185,4.0
-74,55,631,4.0
-139,42,672,4.0
-16,39,657,4.0
-25,47,485,4.0
282,39,669,0.4
-124,49,745,4.0
-145,41,662,4.0
110,32,597,4.0
-55,73,375,4.0
-44,38,471,0.5
107,37,662,4.0
-113,57,1229,4.0
-88,45,637,0.5
297,52,592,4.0
152,37,667,0.5
-169,33,744,0.5
109,37,686,4.0
197,37,669,4.0
110,32,589,4.0
-157,37,518,4.0
-188,56,1137,4.0
-145,51,518,4.0
-57,73,403,4.0
-105,38,680,0.4
-148,34,630,4.0
-112,42,670,4.0
-156,72,338,0.4
-16,39,649,4.0
-25,47,481,4.0
-15,57,1231,4.0
15,57,1231,4.0
17,39,536,4.0
-189,41,660,4.0
-121,31,657,0.5
-14,61,463,0.5
112,32,478,4.0
-55,73,371,4.0
-44,38,467,4.0
-167,68,326,4.0
-66,52,505,4.0
110,32,462,4.0
-188,56,995,4.0
-45,57,1229,4.0
45,57,1229,4.0
-96,55,629,4.0
-190,56,1011,4.0
-110,52,503,4.0
-16,51,478,0.4
122,70,1229,0.4
-96,113,285,0.4
17,39,528,4.0
-44,38,463,0.5
-135,49,676,4.0
-57,64,359,0.4
-190,56,1003,4.0
-70,49,742,4.0
-109,33,479,4.0
-103,57,1231,4.0
103,57,1231,0.4
-178,32,452,0.5
241,37,667,4.0
112,32,474,4.0
78,55,326,4.0
-16,39,488,4.0
-165,57,1231,4.0
-136,52,506,0.4
-195,37,490,0.5
110,32,458,4.0
-132,40,665,0.4
-16,48,632,4.0
-188,56,987,4.0
-14,39,562,4.0
26,55,624,4.0
-190,56,1169,4.0
85,55,622,4.0
-187,69,330,0.5
-192,63,709,0.5
15,39,513,4.0
-23,47,413,4.0
-17,61,463,4.0
83,55,624,4.0
193,37,669,4.0
-147,41,704,0.4
-57,73,420,4.0
-106,71,312,0.4
59,55,328,4.0
-24,39,672,0.4
-86,52,505,4.0
-57,49,480,0.5
-25,47,498,0.4
-196,37,514,0.5
297,52,618,4.0
-94,55,629,4.0
-131,52,505,0.4
-196,63,781,4.0
-188,63,896,0.4
-110,42,672,4.0
-168,35,528,0.5
-194,63,765,0.4
112,32,495,4.0
-55,73,388,4.0
-190,56,1062,4.0
-105,55,630,0.5
-119,31,657,4.0
-188,56,1030,4.0
-53,52,503,4.0
-185,41,662,4.0
-33,49,742,4.0
-188,56,1215,1.0
-133,49,702,4.0
-151,34,692,0.5
110,32,479,4.0
151,37,687,0.5
15,39,553,4.0
37,55,326,4.0
-139,49,742,4.0
237,37,667,4.0
-188,56,1019,4.0
-196,63,773,4.0
-37,48,625,0.4
31,55,624,4.0
17,39,562,4.0
-55,73,384,4.0
-190,56,1046,4.0
-190,56,1231,0.4
15,39,545,4.0
151,37,679,4.0
-90,57,1231,4.0
90,57,1231,4.0
-198,74,375,0.5
-168,35,520,0.5
-194,63,757,0.4
-155,96,339,0.4
112,32,491,4.0
-16,39,505,4.0
-188,63,709,4.0
111,32,637,4.0
295,52,606,4.0
-91,35,662,0.5
-188,56,1199,4.0
110,32,475,4.0
-142,41,660,4.0
-96,48,469,0.5
-14,39,596,4.0
-190,60,913,0.4
-23,47,430,4.0
-136,42,670,4.0
-139,57,1231,4.0
-19,57,1229,4.0
19,57,1229,4.0
110,32,471,4.0
-147,35,702,4.0
-126,38,688,4.0
15,39,537,4.0
-92,35,670,0.5
151,37,671,4.0
-161,42,687,4.0
-142,51,516,4.0
-131,34,691,0.4
-91,35,654,0.5
-188,56,1183,4.0
-132,37,515,4.0
-123,57,1229,4.0
-132,52,503,0.4
-123,49,745,4.0
-14,39,588,4.0
-96,48,465,4.0
-16,39,501,4.0
111,32,629,4.0
-108,49,676,4.0
295,52,598,4.0
-23,47,426,4.0
-63,46,641,0.5
41,55,622,4.0
-57,73,416,4.0
-55,62,463,0.4
-31,52,625,4.0
98,55,326,4.0
-79,41,480,4.0
-69,47,636,0.5
-190,60,905,0.4
-158,36,673,0.5
-157,31,502,0.5
-2,39,564,4.0
0,39,564,4.0
2,39,564,4.0
-98,65,334,0.5
-73,55,631,4.0
-103,35,675,4.0
-21,48,632,4.0
-57,49,476,0.4
-9,55,328,4.0
9,55,328,4.0
297,52,610,4.0
-90,49,742,4.0
-1,55,627,0.4
1,55,627,4.0
-25,47,494,4.0
-157,31,498,4.0
-57,73,412,4.0
-74,34,670,0.5
